Line #,Key,en Version,ka Translation
328,ka.app.msgs.success_settings,Your settings were successfully updated.,თქვენი პარამეტრები წარმატებით განახლდა.
329,ka.app.msgs.success_remove_avatar,Your Facebook avatar is now being used.,პროფილის სურათად თქვენი გვერდის Facebook-ის პროფილის სურათია გამოყენებული.
330,ka.app.msgs.nickname_duplicate,This user URL already exists.,მომხმარებელი ამ ბმულით უკვე არსებობს.
331,ka.app.msgs.nickname_url,Your URL will be:,თქვენი მომხმარებლის ბმული იქნება:
332,ka.app.msgs.story_duplicate,This story URL already exists.,ამ ამბის ბმული უკვე არსებობს.
333,ka.app.msgs.story_url,Story URL will be:,ამ ამბის ბმული იქნება:
334,ka.app.msgs.invitation.accepted,You have accepted the invitation to collaborate on '%{title}',თქვენ დათანხმდით თანაავტორობის მოწვევას შემდეგ ამბავზე: '%{title}'
335,ka.app.msgs.invitation.accepted_already,You have already accepted the invitation to collaborate on '%{title}',თქვენ უკვე დათანხმდით თანაავტორობის მოწვევას შემდეგ ამბავზე: '%{title}'
336,ka.app.msgs.invitation.bad,"Sorry, your invitation could not be found or the story has been deleted.","უკაცრავად, თქვენი მოწვევა ვერ მოიძებნა ან ამბავი არის წაშლილი."
337,ka.app.msgs.invitation.declined,Your invitation was declined,თქვენი მოწვევა გაუქმებულია
338,ka.app.msgs.one_section.content,Only one Item can be added to a Text section,ტექსტურ სექციაში მხოლოდ ერთი ერთეულის დამატებაა შესაძლებელი
339,ka.app.msgs.one_section.slideshow,Only one Item can be added to an Image Slideshow section,ფოტო სლაიდშოუს სექციაში მხოლოდ ერთი ერთეულის დამატებაა შესაძლებელი
340,ka.app.msgs.one_section.embed_media,Only one Item can be added to an Embed Online Media section,ონლაინ აუდიო/ვიდეო სექციაში მხოლოდ ერთი ერთეულის დამატებაა შესაძლებელი
341,ka.app.msgs.one_section.youtube,Only one Item can be added to a YouTube section,Only one Item can be added to a YouTube section
342,ka.app.msgs.one_section.general,Only one Item can be added to this type of section,Only one Item can be added to this type of section
343,ka.app.msgs.destroy_story.success,Story was successfully deleted.,ამბავი წაიშალა.
344,ka.app.msgs.destroy_story.error,Error occurred while deleting the story: %{err},ამბის წაშლისას დაფიქსირდა ხარვეზი: %{err}
345,ka.app.msgs.destroy_item.success,Item was successfully deleted.,ერთეული წაიშალა.
346,ka.app.msgs.destroy_item.error,Error occurred while deleting the item: %{err},ერთეულის წაშლისას დაფიქსირდა ხარვეზი: %{err}
347,ka.app.msgs.destroy_item.error_not_found,Item could not be found to delete.,წასაშლელი ერთეული ვერ მოიძებნა.
348,ka.app.msgs.embed_code,Copy and paste this embed code into your web page,დააკოპირეთ და ჩასვით ბმული თქვენს ვებგვერდზე
349,ka.app.msgs.collaborators.success_remove,%{name} was removed as a collaborator,%{name} წაიშალა თანაავტორთა სიიდან
350,ka.app.msgs.collaborators.user_not_found,User to remove as a collaborator could not be found,"მომხმარებელი ვერ მოიძებნა, რათა წაშლილიყო თანაავტორთა სიიდან"
351,ka.app.msgs.collaborators.no_permission,You do not have permission to remove this collaborator,"თქვენ არ გაქვთ უფლება, წაშალოთ ეს მომხმარებელი თანაავტორთა სიიდან"
352,ka.app.msgs.collaborators.success_invitations,Invitations were sent!,მოწვევები გაგზავნილია!
353,ka.app.msgs.collaborators.error_invitations_all,No invitations were sent due to the following erros: %{msg},მოწვევები ვერ გაიგზავნა შემდეგი ხარვეზის გამო: %{msg}
354,ka.app.msgs.collaborators.error_invitations_some,"Some invitations were sent, but some were not due to the following erros: %{msg}",ზოგიერთი მოწვევა ვერ გაიგზავნა შემდეგი ხარვეზის გამო: %{msg}
355,ka.app.msgs.notification.true,You will be sent notifications.,თქვენ მიიღებთ შეტყობინებებს.
356,ka.app.msgs.notification.false,You will not be sent notifications.,თქვენ არ მიიღებთ შეტყობინებებს.
357,ka.app.msgs.notification.new_story_all_success,You will recieve a notification whenever a story is added.,"თქვენ მიიღებთ შეტყობინებას, როდესაც ახალი ამბავი იქნება დამატებული."
358,ka.app.msgs.notification.new_story_none_success,You will not receive any notifications when stories are added.,"თქვენ არ მიიღებთ შეტყობინებას, როდესაც ახალი ამბავი იქნება დამატებული."
359,ka.app.msgs.notification.new_story_by_category_success,You will receive a notification when a story is added to these categories: %{categories}.,"თქვენ მიიღებთ შეტყობინებას, როდესაც ახალი ამბავი დაემატება კატეგორიას: %{categories}."
360,ka.app.msgs.notification.story_comments_yes,You will be sent notifications when a comment is made to one of your stories.,"თქვენ მიიღებთ შეტყობინებას, როდესაც თქვენს ამბავზე გააკეთებენ კომენტარს."
361,ka.app.msgs.notification.story_comments_no,You will not be sent notifications when a comment is made to one of your stories.,"თქვენ არ მიიღებთ შეტყობინებას, როდესაც თქვენს ამბავზე დატოვებენ კომენტარს."
362,ka.app.msgs.notification.following_no,You will no longer receive notifications about new stories from '%{nickname}'.,თქვენ აღარ მიიღებთ შეტყობინებებს  '%{nickname}ის' ახალი ისტორიების შესახებ.
363,ka.app.msgs.notification.language,You will be sent notifications in %{language}.,თქვენ მიიღებთ შეტყობინებას %{language}.
364,ka.app.msgs.fail_change_order,The item was not able to be moved,ერთეულის ადგილი ვერ შეიცვალა
365,ka.app.msgs.nothing_selected,Please select a section/item to delete,"გთხოვთ, აირჩიოთ სექცია/ერთეული წასაშლელად"
366,ka.app.msgs.fail_delete,The section/item could not be deleted,სექცია/ერთეული ვერ წაიშალა
367,ka.app.msgs.confirm_delete,Are you sure you want to delete this section/item?,"დარწმუნებული ხართ, რომ გინდათ ამ სექციის/ერთეულის წაშლა?"
368,ka.app.msgs.video_processed,Your video is processed,თქვენი ვიდეო დამუშავებულია
369,ka.app.msgs.video_not_processed,Your video is being processed,თქვენი ვიდეო დამუშავების პროცესშია
370,ka.app.msgs.not_found_for_update,The record to update could not be found in the database.,The record to update could not be found in the database.
371,ka.section_types.content.name,Text,ტექსტი
372,ka.section_types.content.description,"Can include html, css styling and images","შეიძლება შედგებოდეს html-ისგან, css სტილისგან და ფოტოებისგან"
373,ka.section_types.media.name,Full-Screen Media Slideshow,მთელ ეკრანზე გაშლილი მედია სლაიდშოუ
374,ka.section_types.media.description,Images and/or videos as a full-screen vertical slideshow,"ფოტოები და/ან ვიდეოები განთავსებული, როგორც სრულ ეკრანზე გაშლილი ვერტიკალური სლაიდშოუ"
375,ka.section_types.slideshow.name,Image Slideshow,ფოტო სლაიდშოუ
376,ka.section_types.slideshow.description,Images in a horizontal slideshow,ფოტოები ჰორიზონტალურ სლაიდშოუში
377,ka.section_types.embed_media.name,Embed Online Media,ონლაინ აუდიო/ვიდეო
378,ka.section_types.embed_media.description,"YouTube, Vimeo, etc","YouTube, Vimeo, და ა.შ."
379,ka.section_types.youtube.name,YouTube Video,YouTube Video
380,ka.section_types.youtube.description,YouTube video with ability to setting caption language,YouTube video with ability to setting caption language
381,ka.story_role.editor,Editor,Editor
382,ka.story_role.translator,Translator,Translator
383,ka.message_types.bug,Report a Bug,გვაცნობეთ შეცდომის შესახებ
384,ka.message_types.feature,Request a Feature,მოითხოვეთ ახალი ფუნქციის დამატება
385,ka.message_types.feedback,General Feedback,გაგვიზიარეთ თქვენი აზრი
386,ka.filters.all,All,ყველა
387,ka.filters.matches,Matches,მსგავსი ამბები
388,ka.filters.staff_pick,Staff Pick,რჩეული
389,ka.filters.staff_pick_title,View stories that have been selected as Staff Picks,იხილეთ რჩეული ამბები
390,ka.filters.staff_pick_title_active,Remove Staff Pick filter,რჩეულის ფილტრის გაუქმება
391,ka.filters.sort_header,Sorted By,დალაგება
392,ka.filters.sort_title,Indicate how the stories should be sorted,როგორ გსურთ ამბების დალაგება?
393,ka.filters.filters,Filters,ფილტრი
394,ka.filters.all_stories,All Stories,All Stories
395,ka.filters.sort.recent,Recent,ბოლო
396,ka.filters.sort.reads,Views,ნახვა
397,ka.filters.sort.likes,Likes,მოწონება
398,ka.filters.category_header,Category,კატეგორია
399,ka.filters.category_title,View stories that belong to a category,იხილეთ ამბები კატეგორიიდან
400,ka.filters.theme_header,Theme,Theme
401,ka.filters.theme_title,View stories that belong to a theme,View stories that belong to a theme
402,ka.filters.language_header,Language,ენა
403,ka.filters.language_title,View stories that are written in a particular language,იხილეთ ამბები ამ ენაზე:
404,ka.filters.search,Find a Story,ამბის მოძებნა
405,ka.filters.following,Following,თვალყურის დევნება
406,ka.filters.following_title,View stories of users that you are following,"ნახეთ იმ მომხმარებლების ამბები, რომელთაც თქვენ თვალყურს ადევნებთ"
407,ka.filters.following_title_active,Remove Following filter,თვალყურის დევნების ფილტრის გაუქმება
408,ka.filters.not_published,Not Published,არ არის გამოქვეყნებული
409,ka.filters.not_published_title,View stories that are not published,ნახეთ გამოუქვეყნებელი ამბები
410,ka.filters.not_published_title_active,Show all stories,ნახეთ ყველა ამბავი
411,ka.tokeninput.searchingText,Searching...,ძიება...
412,ka.tokeninput.tag.hintText,Search for an existing tag or enter a new tag,თეგის ძიება ან ახალი თეგის დამატება
413,ka.tokeninput.tag.noResultsText,No matches found. Press 'Enter' to save this new tag.,"მსგავსება არ არის აღმოჩენილი. დააჭირეთ 'შეყვანას', რომ დაამატოთ თეგი."
414,ka.tokeninput.collaborator.hintText,Search for an existing user or enter the email address for a new user,"მოძებნეთ უკვე არსებული მომხმარებელი ან შეიყვანეთ ელ. ფოსტის მისამართი, რათა დაამატოთ ახალი მომხმარებელი"
415,ka.tokeninput.collaborator.noResultsText,No matches found. Press 'Enter' to add this email address to the list of invited collaborators.,"მსგავსება არ მოიძებნა. დააჭირეთ 'შეყვანას', რომ დაამატოთ ეს ელ. ფოსტის მისამართი თანაავტორთა სიაში."
416,ka.layouts.unsupported_browser.title,Unsupported Browser,არასათანადო ბრაუზერი
417,ka.layouts.unsupported_browser.video,Your browser does not support this video.,თქვენ ბრაუზერს ვიდეოს მხარდაჭერა არ აქვს
418,ka.layouts.unsupported_browser.p1,We are sorry to report that your browser is out of date and will not properly render the content from this website.,"სამწუხაროდ, თქვენი ინტერნეტ ბრაუზერის მოხმარების ვადა გასულია და ვერ მოხდება ვებ-გვერდთან სრულად დაკავშირება."
419,ka.layouts.unsupported_browser.p2,"On the bright side, there are several free browsers that you can download that are compatible with this site.","არსებობს რამდენიმე უფასო ბრაუზერი, რომელთა გადმოწერის შემდეგ შეძლებთ ვებ-გვერდით სარგებლობას."
420,ka.layouts.unsupported_browser.chrome,Chrome,Chrome
421,ka.layouts.unsupported_browser.firefox,Firefox,Firefox
422,ka.layouts.unsupported_browser.ie,Internet Explorer (Windows only),Internet Explorer (მხოლოდ Windows-ზე)
423,ka.layouts.unsupported_browser.opera,Opera,Opera
424,ka.layouts.unsupported_browser.Safari,Safari,Safari
425,ka.layouts.unsupported_browser.admin,Admin,ადმინისტრატორი
426,ka.layouts.unsupported_browser.sign_out,Sign Out,გასვლა
427,ka.layouts.unsupported_browser.js_link_title,JumpStart Georgia - We communicate data better!,ჯამპსტარტ ჯორჯია - ჩვენ გაწვდით ინფორმაციას უკეთ!
428,ka.layouts.unsupported_browser.js_link_text,Built by,შექმნილია
429,ka.layouts.reviewer.copy,Copy To Clipboard...,კოპირება
430,ka.layouts.reviewer.copied,Copied!,დაკოპირებულია!
431,ka.shared.grid.no_stories,Oh no - no stories could be found!,სამწუხაროდ არ მოიძებნა არცერთი ამბავი!
432,ka.admin.index.title,Administration Section,ადმინისტრატორის განყოფილება
433,ka.admin.index.users,Users,მომხმარებლები
434,ka.admin.users.edit.title,Editing User,ცვლილებების შეტანა მომხმარებლის გვერდზე
435,ka.admin.users.index.title,Users,მომხმარებლები
436,ka.admin.users.new.title,New User,ახალი მომხმარებელი
437,ka.admin.users.show.title,User Details,მომხმარებლის დეტალები
438,ka.root.index,,
439,ka.root.about.title,About Chai Khana,“Chai Khanaს” შესახებ
440,ka.root.embed.home_link,Built on Chai Khana,შექმნილია “სთორიბილდერზე”
441,ka.stories.index,,
442,ka.stories.new.title,Story Settings Form,პარამეტრების ფორმა
443,ka.stories.edit.title,Story Settings Form,პარამეტრების ფორმა
444,ka.stories.form.placeholder.title,Title of Story,ამბის სათაური
445,ka.stories.form.placeholder.permalink,URL to the story,ამბის ბმული
446,ka.stories.form.placeholder.author,Author(s) of the article,სტატიის ავტორ(ებ)ი
447,ka.stories.form.placeholder.media_author,Author(s) of photos and/or videos,ფოტოსა და/ან ვიდეოს ავტორ(ებ)ი
448,ka.stories.form.placeholder.translation_author,Author(s) that translated the story into this language,Author(s) that translated the story into this language
449,ka.stories.form.hint.title,Story title will appear at the top of your story,ამბის სათაური გამოჩნდება ამბის საწყის გვერდზე
450,ka.stories.form.hint.permalink,"The default URL is the title of the story, but you can change it if desired","ავტომატური ბმული შეიცავს ამბის სათაურს, თუმცა, სურვილისამებრ, შეგიძლიათ შეცვალოთ იგი"
451,ka.stories.form.hint.author,Select the author(s) of the story to allow the story to appear on their webpage.,Select the author(s) of the story to allow the story to appear on their webpage.
452,ka.stories.form.hint.media_author,Author names will appear below the Story Author names,ფოტოს/ვიდეოს ავტორ(ებ)ის სახელები გამოჩნდება ავტორ(ებ)ის სახელების ქვემოთ
453,ka.stories.form.hint.translation_author,Author names will appear below the Photo and Video Author names,Author names will appear below the Photo and Video Author names
454,ka.stories.form.hint.published,Published stories are available for the world to view,გამოქვეყნებული ამბების ნახვა ყველას შეუძლია
455,ka.stories.form.hint.publish_home_page,"If checked, your published story will appear on the site's homepage","თუ მონიშნავთ, თქვენ მიერ გამოქვეყნებული ამბავი გამოჩნდება საიტის საწყის გვერდზე"
456,ka.stories.form.hint.template,Choose template to apply styling to story,აირჩიეთ შაბლონი ამბის სტილის შესარჩევად
457,ka.stories.form.hint.thumbnail,Image that is used to show the story on the home page when the story is published (jpg and png only; 4MB file size limit),"გამოსახულება, რომელიც გამოჩნდება საწყის გვერდზე, ამბის გამოქვეყნების შემდეგ (მხოლოდ jpg და png ფორმატი; ფაილის მაქსიმალური ზომა 4MB)"
458,ka.stories.form.hint.editor,Person that created the story record in this website,"მომხმარებელი, რომელმაც შექმნა ამბის ჩანაწერი სისტემაში"
459,ka.stories.form.hint.editors,Select people that you want to give access to edit the story,"მონიშნეთ ადამიანები, რომლებსაც შეეძლებათ გამოქვეყნებამდე ამბის რედაქტირება"
460,ka.stories.form.hint.about,Short summary of story that will be used on the home page and when you story is shared,"ამბის მოკლე შინაარსი, რომელიც გამოჩნდება საწყის გვერდზე, როდესაც თქვენი ამბავი გამოქვეყნდება"
461,ka.stories.form.hint.locale,Select the language of your story. Allows users to filter stories by a language.,"მიუთითეთ ამბის ენა. ეს საშუალებას მისცემს მომხმარებლებს, მოიძიონ ამბავი ენის მიხედვით."
462,ka.stories.form.hint.categories,Select the category(s) your story belongs to.  Allows users to filter stories by a category.,"აირჩიეთ, რომელ კატეგორიას განეკუთვნება თქვენი ამბავი. ეს საშუალებას მისცემს მომხმარებლებს, მოიძიონ ამბავი კატეგორიის მიხედვით."
463,ka.stories.form.hint.tag_list,"Enter text to find existing tags.  If your tag does not exist yet, press 'Enter' to add the new tag to the list.","შეიყვანეთ ტექსტი, რომ იპოვოთ არსებული თეგი. თუ თქვენი თეგი ჯერ არ არსებობს, დააჭირეთ 'შეყვანას' და დაამატეთ იგი."
464,ka.stories.form.hint.story_type,Select the type of your story.,Select the type of your story.
465,ka.stories.form.hint.theme,Select the theme(s) your story belongs to.,Select the theme(s) your story belongs to.
466,ka.stories.form.hint.in_theme_slider,"If checked, this story will appear in the slider at the top of the theme page.","If checked, this story will appear in the slider at the top of the theme page."
467,ka.stories.collaborators.title,Collaborators for '%{title}',ამბის '%{title}' თანაავტორები
468,ka.stories.collaborators.owner_header,Story Author,Story Author
469,ka.stories.collaborators.collaborators_header,Story Collaborators,ამბის თანაავტორები
470,ka.stories.collaborators.explanation,A story collaborator is someone that has access to edit this story.,თანაავტორებს შეუძლიათ ამბის რედაქტირება
471,ka.stories.collaborators.editors_header,Editors,Editors
472,ka.stories.collaborators.editor_explanation,An Editor has access to add/edit the story and translate the story into any language. An Editor can also add collaborators and publish the story.,An Editor has access to add/edit the story and translate the story into any language. An Editor can also add collaborators and publish the story.
473,ka.stories.collaborators.translators_header,Translators,Translators
474,ka.stories.collaborators.translator_explanation,"A Translator has access to translate the story into a specific language(s). A Translator does not have the ability to edit the original story, add collaborators or publish the story.","A Translator has access to translate the story into a specific language(s). A Translator does not have the ability to edit the original story, add collaborators or publish the story."
475,ka.stories.collaborators.remove_title,Remove %{name},%{name}-ის ამოშლა
476,ka.stories.collaborators.not_accepted_title,%{name} has not accepted the invitation yet,%{name}-ს ჯერ არ უპასუხია მოწვევაზე
477,ka.stories.collaborators.add_header,Add Collaborators,თანაავტორების დამატება
478,ka.stories.collaborators.add_explanation,"For the users you enter below, an email will be sent inviting them to be a collaborator on this story.","თქვენ მიერ მითითებულ მომხმარებლებს გაეგზავნებათ მოსაწვევები, რათა მონაწილეობა მიიღონ თქვენთან ერთდ ამ ამბის შექმნაში."
479,ka.stories.collaborators.editor_label,Enter the names or email addresses of the editors,Enter the names or email addresses of the editors
480,ka.stories.collaborators.language_label,Select the translation language(s),Select the translation language(s)
481,ka.stories.collaborators.translator_label,Enter the name or email address of the translator,Enter the name or email address of the translator
482,ka.stories.collaborators.translator_add,Add Another Translator,Add Another Translator
483,ka.stories.collaborators.translator_remove,Remove Translator,Remove Translator
484,ka.stories.collaborators.message,Add Message to Notification (optional),შეტყობინებისთვის გზავნილის დამატება (არ არის სავალდებულო)
485,ka.stories.collaborators.submit,Send Collaboration Invitation,თანაავტორობის მოსაწვევის გაგზავნა
486,ka.stories.media.form_title,Full-Screen Media Slideshow Form,მთელ ეკრანზე გაშლილი მედია სლაიდშოუ
487,ka.stories.media.left,Left,მარცხნივ
488,ka.stories.media.center,Center,ცენტრში
489,ka.stories.media.right,Right,მარჯვნივ
490,ka.stories.media.image,Image,გამოსახულება
491,ka.stories.media.video,Video,ვიდეო
492,ka.stories.media.floating,Floating,Floating
493,ka.stories.media.fixed,Fixed,Fixed
494,ka.stories.media.placeholder.title,Media title,მედიაფაილის სათაური
495,ka.stories.media.placeholder.caption,Caption text,წარწერა
496,ka.stories.media.placeholder.source,Source of the image/video,ფოტოს/ვიდეოს წყარო
497,ka.stories.media.hint.title,"This text only appears in the left sidebar, it will not show up in the story","ეს ტექსტი გამოჩნდება მხოლოდ მარცხენა პანელში, და არა თვითონ ამბავში"
498,ka.stories.media.hint.media_type,"For videos, an image is necessary because videos are not loaded on mobile devices.","ვიდეოსთვის ფოტო აუცილებელია, რადგან ვიდეო არ იტვირთება მობილურ ტელეფონებზე"
499,ka.stories.media.hint.caption,"Caption text will appear on top of the image/video. If this is the first item in the story, the caption text is hidden.","წარწერა გამოჩნდება გამოსახულებაზე/ვიდეოზე. თუ ეს ფოტო/ვიდეო ამბის პირველი სექციაა, წარწერა არ გამოჩნდება."
500,ka.stories.media.hint.source,"Source of the image/video, appears in the bottom-right corner","ფოტოს/ვიდეოს წყარო, გამოჩნდება ქვედა მარჯვენა კუთხეში"
501,ka.stories.media.hint.image,Only jpg format allowed; 4MB file size limit,დასაშვებია მხოლოდ jpg ფორმატი; ფაილის მაქსიმალური ზომა 4MB
502,ka.stories.media.hint.video,"Only mp4, mov, webm, ogv, flv, avi and wmv formats accepted; 25MB file size limit. After videos are uploaded they must be processed before they are available for viewing. You will receive a notification when the processing is complete, typically within a few minutes.","დასაშვებია mp4, mov, webm, ogv, flv, avi და wmv ფორმატები; ფაილის მაქსიმალური ზომა 25MB. ატვირთვის შემდეგ, სანამ ვიდეო ამბავს დაემატება, საჭიროა მათი დამუშავება, რაც, ჩვეულებრივ, რამდენიმე წუთს გრძელდება.  როდესაც ვიდეოს დამუშავება დასრულდება, თქვენ მიიღებთ შეტყობინებას."
503,ka.stories.media.hint.caption_align,The Caption text will appear on top of the image/video (appears on the left by default) ,"წარწერა გამოჩნდება სურათზე/ვიდეოზე (ტექსტის ავტომატური მდებარეობა მარცხენა მხარეა, რისი შეცვლაც შეგიძლიათ)"
504,ka.stories.media.hint.infobox_type,The Caption text can float on top of the image/video or can be fixed at the bottom of the image/video,The Caption text can float on top of the image/video or can be fixed at the bottom of the image/video
505,ka.stories.media.hint.video_loop,"If checked, the video will loop infinitly, otherwise the video will not loop","თუ მონიშნავთ, ვიდეო განმეორდება უსასრულოდ, სხვა შემთხვევაში ვიდეო არ განმეორდება"
506,ka.stories.section.form_title,Section Form,სექციის ფორმა
507,ka.stories.section.yes,Yes,კი
508,ka.stories.section.no,No,არა
509,ka.stories.section.placeholder.title,Section title,სექციის სათაური
510,ka.stories.section.hint.title,"This text appears in the left sidebar and, if Navigation Shortcut is selected, will appear as the title text for the shortcut","ეს ტექსტი გამოჩნდება მარცხენა განყოფილებაში და, თუ ეს თავი გამოყოფილია, გამოჩნდება ამ თავის სათაურად"
511,ka.stories.section.hint.type,Selecting this type determines what kind of information you can add into this section,"ამ ტიპის არჩევა განსაზღვრავს იმას, თუ რა სახის ინფორმაციის დამატება შეგეძლებათ ამ სექციაში"
512,ka.stories.section.hint.has_marker,"If checked, there will be a navigation shortcut link to go to this section","თუ მონიშნავთ, ეს სექცია გამოიყოფა და შესაძლებელი იქნება მასზე ცალკე ბმულით გადასვლა"
513,ka.stories.section.hint.audio,Background audio to play while this section is in view (mp3 format only; 10mb file size limit),მუსიკალური გაფორმება ამ სექციისთვის (დასაშვებია მხოლოდ mp3 ფორმატი; ფაილის მაქსიმალური ზომა 10MB)
514,ka.stories.section.hint.delete_audio,"If checked, the Audio Track will be deleted","თუ მონიშნავთ, აუდიო ფაილი წაიშლება"
515,ka.stories.content.form_title,Text Form,ტექსტის ფორმა
516,ka.stories.content.placeholder.title,Text title,ტექსტის სათაური
517,ka.stories.content.placeholder.caption,optional,არ არის სავალდებულო
518,ka.stories.content.placeholder.sub_caption,optional,არ არის სავალდებულო
519,ka.stories.content.hint.title,"This text only appears in the left sidebar, it will not show up in the story","ეს ტექსტი გამოჩნდება მხოლოდ მარცხენა პანელში, და არა თვითონ ამბავში"
520,ka.stories.content.hint.caption,Heading of text will appear at the top of the section,კონტენტის სათაური გამოჩნდება სექციის ზემოთ
521,ka.stories.content.hint.sub_caption,Subheading of text will appear below the Heading,ტექსტის ქვესათური გამოჩნდება ტექსტის სათაურის ქვემოთ
522,ka.stories.content.hint.content,"Text can include html, css styling and images","ტექსტი შეიძლება შეიცავდეს html, css სტილს და ფოტოს"
523,ka.stories.reviewer_key.title,Private URL,ბმული ამბის სანახავად
524,ka.stories.reviewer_key.desc,"You can copy and share the following URL with whomever you want to review '%{title}' before it is published. These people will have the ability to read your story, but not edit it.","თქვენ შეგიძლიათ დააკოპიროთ და გაუზიაროთ ეს ბმული ადამიანებს, ვისაც შეეძლებათ ამბის '%{title}' ნახვა მის გამოქვეყნებამდე. ამ ბმულით შესაძლებელია მხოლოდ ამბის ნახვა და არა მისი რედაქტირება."
525,ka.stories.slideshow.form_title,Image Slideshow Form,გამოსახულების სლაიდშოუს ფორმა
526,ka.stories.slideshow.add_image,Add Image,გამოსახულების დამატება
527,ka.stories.slideshow.placeholder.title,Slideshow Title,სლაიდშოუს სათაური
528,ka.stories.slideshow.placeholder.caption,optional,არ არის სავალდებულო
529,ka.stories.slideshow.hint.title,"This text only appears in the left sidebar, it will not show up in the story","ეს ტექსტი გამოჩნდება მხოლოდ მარცხენა პანელში, და არა თვითონ ამბავში"
530,ka.stories.slideshow.hint.caption,Heading will appear at the top of the slideshow,წარწერა გამოჩნდება სლაიდშოუს ზედა ნაწილში
531,ka.stories.asset_fields.remove_image,Remove,წაშლა
532,ka.stories.asset_fields.placeholder.caption,optional,არ არის სავალდებულო
533,ka.stories.asset_fields.placeholder.source,optional,არ არის სავალდებულო
534,ka.stories.asset_fields.hint.caption,Image Description will appear below the image,სურათის აღწერა გამოჩნდება სურათის ქვემოთ
535,ka.stories.asset_fields.hint.source,Source will appear below the Image Description,წყარო გამოჩნდება სურათის აღწერის ქვემოთ
536,ka.stories.asset_fields.hint.asset,Only jpg and png format allowed; 4MB file size limit,მხოლოდ jpg და png ფორმატია დასაშვები; ფაილის მაქსიმალური ზომა 4MB
537,ka.stories.asset_fields.label.caption,Image Description,სურათის აღწერა
538,ka.stories.asset_fields.label.source,Image Source,სურათის წყარო
539,ka.stories.embed_media.form_title,Embed Online Media Form,ჩასასმელი ონლაინ აუდიო/ვიდეო ფაილის ფორმა
540,ka.stories.embed_media.get_media,Get Online Media,ონლაინ აუდიო/ვიდეო ფაილის ჩასმა
541,ka.stories.embed_media.preview,Preview of Online Media,ონლაინ აუდიო/ვიდეო ფაილის ნახვა
542,ka.stories.embed_media.error,The URL could not be processed. Please try again.,"ბმული ვერ დამუშავდა. გთხოვთ, კიდევ სცადეთ."
543,ka.stories.embed_media.placeholder.title,Embed Online Media Title,ონლაინ აუდიო/ვიდეო ფაილის სათაური
544,ka.stories.embed_media.placeholder.url,Url to online media,ონლაინ აუდიო/ვიდეო ფაილის ბმული
545,ka.stories.embed_media.hint.title,"This text only appears in the left sidebar, it will not show up in the story","ეს ტექსტი გამოჩნდება მხოლოდ მარცხენა პანელში, და არა თვითონ ამბავში"
546,ka.stories.embed_media.hint.url,"The following sites can be used for embeding online media: AUDIO: Soundcloud, Spotify; VIDEO: YouTube, Vimeo, Twitch.TV, Dotsub, Dailymotion, LiveLeak, Vine, TED","ჩასასმელი ონლაინ აუდიო/ვიდეო ფაილისთვის შეგიძლიათ გამოიყენოთ შემდეგი საიტები: აუდიო: Soundcloud, Spotify; ვიდეო: YouTube, Vimeo, Twitch.TV, Dotsub, Dailymotion, LiveLeak, Vine, TED"
547,ka.stories.youtube.form_title,YouTube Video Form,YouTube Video Form
548,ka.stories.youtube.get_media,Get Youtube Video,Get Youtube Video
549,ka.stories.youtube.preview,Preview of YouTube Video,Preview of YouTube Video
550,ka.stories.youtube.error,The URL could not be processed. Please try again.,The URL could not be processed. Please try again.
551,ka.stories.youtube.placeholder.title,YouTube Title,YouTube Title
552,ka.stories.youtube.placeholder.url,Url to YouTube video,Url to YouTube video
553,ka.stories.youtube.hint.title,"This text only appears in the left sidebar, it will not show up in the story","This text only appears in the left sidebar, it will not show up in the story"
554,ka.stories.youtube.hint.url,Copy a YouTube URL and paste it here,Copy a YouTube URL and paste it here
555,ka.stories.youtube.hint.fullscreen,"If checked, the video will take up the entire screen","If checked, the video will take up the entire screen"
556,ka.stories.youtube.hint.loop,"If checked, the video will loop over and over","If checked, the video will loop over and over"
557,ka.stories.youtube.hint.info,"If checked, the title bar will be shown on top of the video","If checked, the title bar will be shown on top of the video"
558,ka.stories.youtube.hint.cc,"If checked, the video subtitles will be shown by default","If checked, the video subtitles will be shown by default"
559,ka.stories.youtube.hint.menu_lang,Language of the YouTube menu/controls,Language of the YouTube menu/controls
560,ka.stories.youtube.hint.cc_lang,Language of the subtitles to show by default,Language of the subtitles to show by default
561,ka.storyteller.byline,By,ავტორი
562,ka.storyteller.byline_media,Photos and videos by ,ფოტოსა და ვიდეოს ავტორი 
563,ka.storyteller.byline_translator,Translated by ,Translated by 
564,ka.storyteller.source,Source:,წყარო:
565,ka.storyteller.by,by,""
566,ka.settings.index.title,Settings,პარამეტრები
567,ka.settings.index.facebook_avatar,This is your avatar from Facebook.,ეს არის თქვენი პროფილის სურათი Facebook-იდან.
568,ka.settings.index.use_facebook_avatar,Use Facebook Avatar,გამოიყენეთ Facebook-ის პროფილის სურათი
569,ka.settings.index.hint.about,Short summary about yourself.  This will be shown with the stories that you publish.,მოკლე ტექსტი თქვენ შესახებ. ეს გამოჩნდება თქვენ მიერ გამოქვეყნებულ ამბებთან ერთად.
570,ka.settings.index.hint.default_story_locale,Select the language you want to use by default when creating a new story.,"აირჩიეთ ენა, რომელსაც გამოიყენებთ ამბის შექმნისას."
